,Ticker,Date,Headline,Sentiment
1944,AMZN,"Sun, 13 Jan 2019 19:00:00 -0500","Performance of FANG will be mixed in 2019, says analyst",0
1945,FB,"Sun, 13 Jan 2019 19:00:00 -0500","Performance of FANG will be mixed in 2019, says analyst",0
1946,NFLX,"Sun, 13 Jan 2019 19:00:00 -0500","Performance of FANG will be mixed in 2019, says analyst",0
1947,NVDA,"Sun, 13 Jan 2019 19:00:00 -0500",Calls of the day: General Electric & Western Digital,0
1948,AMZN,"Thu, 10 Jan 2019 19:00:00 -0500",Macy's reports weak holiday sales,0
1949,AAPL,"Thu, 10 Jan 2019 19:00:00 -0500","FAANG sell-off was largely driven by technicals, Evercorse ISI analyst says",0
1950,AMZN,"Thu, 10 Jan 2019 19:00:00 -0500","FAANG sell-off was largely driven by technicals, Evercorse ISI analyst says",0
1951,FB,"Thu, 10 Jan 2019 19:00:00 -0500","FAANG sell-off was largely driven by technicals, Evercorse ISI analyst says",0
1952,NFLX,"Thu, 10 Jan 2019 19:00:00 -0500","FAANG sell-off was largely driven by technicals, Evercorse ISI analyst says",0
1953,AMZN,"Wed, 09 Jan 2019 19:00:00 -0500",MacKenzie Bezos' potential impact on Amazon's board,0
1954,AMZN,"Wed, 09 Jan 2019 19:00:00 -0500",Bezos divorce could impact Amazon's ownership structure,0
1955,AMZN,"Wed, 09 Jan 2019 19:00:00 -0500",Should Amazon investors be concerned over Bezos' divorce?,0
1956,NFLX,"Wed, 09 Jan 2019 19:00:00 -0500",Original content strategy leads to boost for Netflix,0
1957,AMZN,"Wed, 09 Jan 2019 19:00:00 -0500","Amazon wrecked the retail margins for all companies, Cramer says",0
1958,AAPL,"Tue, 08 Jan 2019 19:00:00 -0500","Apple CEO Tim Cook talks China, Wall Street and innovation | Mad Money | CNBC",0
1959,AAPL,"Tue, 08 Jan 2019 19:00:00 -0500",Apple will have hard time until iPhone cuts stabilize: Expert,0
1960,AAPL,"Tue, 08 Jan 2019 19:00:00 -0500","FANG stocks now in more realistic territory, says CalSTRS CIO",0
1961,AMZN,"Tue, 08 Jan 2019 19:00:00 -0500","FANG stocks now in more realistic territory, says CalSTRS CIO",0
1962,FB,"Tue, 08 Jan 2019 19:00:00 -0500","FANG stocks now in more realistic territory, says CalSTRS CIO",0
1963,NFLX,"Tue, 08 Jan 2019 19:00:00 -0500","FANG stocks now in more realistic territory, says CalSTRS CIO",0
1964,AMZN,"Tue, 08 Jan 2019 19:00:00 -0500","No one provides as much value as Netflix, says internet analyst",0
1965,NFLX,"Tue, 08 Jan 2019 19:00:00 -0500","No one provides as much value as Netflix, says internet analyst",0
1966,FB,"Tue, 08 Jan 2019 19:00:00 -0500","Facebook, Twitter consult with conservative groups to combat bias",0
1967,AMZN,"Tue, 08 Jan 2019 19:00:00 -0500",Key by Amazon at CES 2019,0
1968,AMZN,"Tue, 08 Jan 2019 19:00:00 -0500",Amazon and Google battle for smart speaker dominance at CES 2019 | Squawk Box Europe,0
1969,AAPL,"Tue, 08 Jan 2019 19:00:00 -0500","Fear of Apple's demise is overblown, analyst says",0
1970,AMZN,"Tue, 08 Jan 2019 19:00:00 -0500",Amazon's Jeff Bezos and wife to divorce,0
1971,NFLX,"Tue, 08 Jan 2019 19:00:00 -0500","Final Trades: M, FL & More",0
1972,NFLX,"Mon, 21 Jan 2019 19:00:00 -0500",Netflix film 'Roma' and Disney's 'Black Panther' score historic best picture Oscar nominations,0
1973,FB,"Mon, 21 Jan 2019 19:00:00 -0500",Google fined $57M for violating new data law in Europe,0
1974,GOOG,"Mon, 21 Jan 2019 19:00:00 -0500",Google fined $57M for violating new data law in Europe,0
1975,FB,"Mon, 21 Jan 2019 19:00:00 -0500",Kara Swisher: Facebook has endured a hit to its reputation,0
1976,GOOG,"Mon, 21 Jan 2019 19:00:00 -0500",Why Is Google Struggling In Russia? Yandex,0
1977,AMZN,"Mon, 21 Jan 2019 19:00:00 -0500",Amazon's cashier-less storefront continues to grow after one year in business,0
1978,AMZN,"Mon, 21 Jan 2019 19:00:00 -0500",Bezos divorce could 'radically change' Amazon: NYT columnist,0
1979,AMZN,"Mon, 21 Jan 2019 19:00:00 -0500","How Amazon, Netflix are changing the entertainment industry",0
1980,NFLX,"Mon, 21 Jan 2019 19:00:00 -0500","How Amazon, Netflix are changing the entertainment industry",0
1981,AMZN,"Mon, 21 Jan 2019 19:00:00 -0500",Amazon is a good customer of ours: UPS CEO,0
1982,FB,"Sun, 20 Jan 2019 19:00:00 -0500",Facebook could face record-setting fine over its data privacy scandal: Report,0
1983,FB,"Sun, 20 Jan 2019 19:00:00 -0500",Regulators weigh record-setting Facebook fines,0
1984,MSFT,"Sun, 20 Jan 2019 19:00:00 -0500",Why Microsoft Uses Virtual Reality Headsets To Train Workers,0
1985,NFLX,"Fri, 18 Jan 2019 19:00:00 -0500",Netflix raises prices to fight the future,0
1986,TSLA,"Fri, 18 Jan 2019 19:00:00 -0500",Behind Elon Musk's Hiring and Firing Spree,0
1987,AMZN,"Fri, 18 Jan 2019 19:00:00 -0500",Amazon Facial Recognition Tech Sparks Civil Rights Debate,0
1988,NFLX,"Thu, 17 Jan 2019 19:00:00 -0500","Final Trades: EEM, CBS, and more",0
1989,NFLX,"Thu, 17 Jan 2019 19:00:00 -0500",Here's why some people are speculating Netflix might get into video games,0
1990,TSLA,"Thu, 17 Jan 2019 19:00:00 -0500",Tesla is laying off workers. Here's what investors need to know.,0
1991,NFLX,"Thu, 17 Jan 2019 19:00:00 -0500",Analyst: Netflix price increase could harm subscriber count,0
1992,NFLX,"Thu, 17 Jan 2019 19:00:00 -0500","Netflix price hikes should grow revenue, says analyst",0
1993,TSLA,"Thu, 17 Jan 2019 19:00:00 -0500","Tesla's next step is going international, says expert",0
1994,TSLA,"Thu, 17 Jan 2019 19:00:00 -0500","Tesla job cuts should have been anticipated, says analyst",0
1995,NFLX,"Thu, 17 Jan 2019 19:00:00 -0500","Netflix is 'way ahead' of competition, says USA Network founder",0
1996,AAPL,"Thu, 17 Jan 2019 19:00:00 -0500","Final trades: Apple, JPMorgan, Alphabet, Nike & Comm. Services",0
1997,FB,"Thu, 17 Jan 2019 19:00:00 -0500",Netflix says Fortnite is a bigger threat than HBO or Hulu,0
1998,NFLX,"Thu, 17 Jan 2019 19:00:00 -0500",Netflix says Fortnite is a bigger threat than HBO or Hulu,0
1999,TSLA,"Thu, 17 Jan 2019 19:00:00 -0500","Tesla needs to keep growing production and deliveries, says Pierre Ferragu",0
2000,TSLA,"Thu, 17 Jan 2019 19:00:00 -0500",Tesla cuts its workforce by 7% to reduce the price of the Model 3,0
2001,NFLX,"Thu, 17 Jan 2019 19:00:00 -0500","Netflix's Lackluster Results Are Transitory, Raymond James Analyst Says",0
2002,TSLA,"Thu, 17 Jan 2019 19:00:00 -0500",Tesla tanks after Elon Musk lays out a 'difficult' road ahead,0
2003,TSLA,"Thu, 17 Jan 2019 19:00:00 -0500",Why Tesla's Model X Was The First SUV To Receive A Perfect Crash Test Rating,0
2004,NFLX,"Thu, 17 Jan 2019 19:00:00 -0500","Stocks Open Solidly Higher; Netflix, Atlassian Earnings In Focus",0
2005,TSLA,"Thu, 17 Jan 2019 19:00:00 -0500","Stocks Open Solidly Higher; Netflix, Atlassian Earnings In Focus",0
2006,TSLA,"Thu, 17 Jan 2019 19:00:00 -0500",Tesla lowers fourth quarter profit guidance,0
2007,NFLX,"Thu, 17 Jan 2019 19:00:00 -0500","Netflix is falling on earnings, is it a warning for the rest of tech?",0
2008,AAPL,"Thu, 17 Jan 2019 19:00:00 -0500",Apple CEO Tim Cook writes op-ed calling for tech privacy regulation,0
2009,NFLX,"Thu, 17 Jan 2019 19:00:00 -0500",The Key Takeaways From Netflix's Fourth-Quarter Earnings,0
2010,NFLX,"Thu, 17 Jan 2019 19:00:00 -0500",Netflix sinks in extended trade as Q4 revenue misses expectations | Squawk Box Europe,0
2011,TSLA,"Thu, 17 Jan 2019 19:00:00 -0500",Tesla to cut full time workforce by roughly 7% - WSJ,0
2012,NFLX,"Wed, 16 Jan 2019 19:00:00 -0500","Final Trades: NFLX, GE & More",0
2013,NFLX,"Wed, 16 Jan 2019 19:00:00 -0500",Netflix to report fourth-quarter earnings today | Squawk Box Europe,0
2014,AAPL,"Wed, 16 Jan 2019 19:00:00 -0500",Here's where this CIO thinks the FAANG stocks are headed,0
2015,FB,"Wed, 16 Jan 2019 19:00:00 -0500",Here's where this CIO thinks the FAANG stocks are headed,0
2016,MSFT,"Wed, 16 Jan 2019 19:00:00 -0500",Here's where this CIO thinks the FAANG stocks are headed,0
2017,NFLX,"Wed, 16 Jan 2019 19:00:00 -0500",Here's where this CIO thinks the FAANG stocks are headed,0
2018,AAPL,"Wed, 16 Jan 2019 19:00:00 -0500",Apple in talks with Medicare plans to bring watches to seniors,0
2019,MSFT,"Wed, 16 Jan 2019 19:00:00 -0500",Microsoft pledging $500M to tackle home affordability in Seattle,0
2020,FB,"Wed, 16 Jan 2019 19:00:00 -0500","Facebook, Google officials worried about increased oversight: Charlie Gasparino",0
2021,AAPL,"Wed, 16 Jan 2019 19:00:00 -0500",Apple Said to Plan Some Hiring Reductions Amid iPhone Woes,0
2022,NFLX,"Wed, 16 Jan 2019 19:00:00 -0500","Netflix's decision to raise prices is a Catch-22, says New Constructs' David Trainer",0
2023,AMZN,"Wed, 16 Jan 2019 19:00:00 -0500",Here's Yana Barton's 2019 stock picks,0
2024,AAPL,"Wed, 16 Jan 2019 19:00:00 -0500",Why Apple And The FTC Are At War With Qualcomm,0
2025,AAPL,"Wed, 16 Jan 2019 19:00:00 -0500","Snap should 'take check from anyone who comes knocking', says expert",0
2026,AMZN,"Wed, 16 Jan 2019 19:00:00 -0500","Snap should 'take check from anyone who comes knocking', says expert",0
2027,FB,"Wed, 16 Jan 2019 19:00:00 -0500","Snap should 'take check from anyone who comes knocking', says expert",0
2028,NFLX,"Wed, 16 Jan 2019 19:00:00 -0500","Snap should 'take check from anyone who comes knocking', says expert",0
2029,NFLX,"Tue, 15 Jan 2019 19:00:00 -0500",Top technician says Netflix's big rebound isn't over yet,0
2030,MSFT,"Tue, 15 Jan 2019 19:00:00 -0500",Why Walgreens Is Teaming Up With Microsoft,0
2031,AMZN,"Tue, 15 Jan 2019 19:00:00 -0500",Unless Sears has a fundamental change in their consumer value proposition this will be a...,0
2032,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500","Market is looking to Apple, says expert",0
2033,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500",Apple stock rises after beating on revenue,0
2034,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500",Gene Munster trades Apple's quarter,0
2035,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500",Here's why shareholders are excited about Apple's earnings report,0
2036,NVDA,"Mon, 28 Jan 2019 19:00:00 -0500","NVIDIA the leader in crypto-related revenue, says Mitch Steves after AMD report",0
2037,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500",Technician: Analysis on Apple and AMD earnings,0
2038,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500",Loup Ventures Founder Gene Munster gives his take on Apple earnings,0
2039,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500",Who's Got the Best Earnings Chart This Week?,0
2040,MSFT,"Mon, 28 Jan 2019 19:00:00 -0500",Who's Got the Best Earnings Chart This Week?,0
2041,TSLA,"Mon, 28 Jan 2019 19:00:00 -0500",Who's Got the Best Earnings Chart This Week?,0
2042,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500",Apple FaceTime bug discovered that allows people to eavesdrop on users' calls,0
2043,NVDA,"Mon, 28 Jan 2019 19:00:00 -0500",Why this semiconductor analyst downgraded Nvidia,0
2044,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500",Apple relying on high sell prices for iPhones - Squawk Box Europe,0
2045,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500",Here's what to expect from Apple's earnings report after the bell,0
2046,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500","Apple & Aetna team up on new app to track, reward healthy behavior",0
2047,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500",Big problem for Apple is slowing premium smartphone market: Analyst | Street Signs Europe,0
2048,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500",Apple Analyst Isn't Expecting a Ton of Surprises From 1Q Results,0
2049,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500",Dan Ives: Apple needs to catch up on content and services,0
2050,TSLA,"Mon, 28 Jan 2019 19:00:00 -0500",Tesla needs to clarify its cash flow through year,0
2051,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500",What to look for in Apple's earnings report,0
2052,MSFT,"Mon, 28 Jan 2019 19:00:00 -0500","Final trades: Aptiv, Cisco, Microsoft, Pfizer & Store Capital",0
2053,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500",What to Watch for in Apple's First Quarter Results,0
2054,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500",Why Jim Cramer Renamed His Dog Xilinx,0
2055,NVDA,"Mon, 28 Jan 2019 19:00:00 -0500",Why Jim Cramer Renamed His Dog Xilinx,0
2056,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500",ETF Spotlight: Apple earnings on deck,0
2057,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500","Stocks Mixed: Apple Earnings Due, Pfizer Reports, Pinduoduo Strong",0
2058,NVDA,"Mon, 28 Jan 2019 19:00:00 -0500","The semiconductor space is consolidating, says former Cypress CEO",0
2059,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500",Santoli: We've broken the theme that FANG has to be a market leader,0
2060,AMZN,"Mon, 28 Jan 2019 19:00:00 -0500",Santoli: We've broken the theme that FANG has to be a market leader,0
2061,FB,"Mon, 28 Jan 2019 19:00:00 -0500",Santoli: We've broken the theme that FANG has to be a market leader,0
2062,MSFT,"Mon, 28 Jan 2019 19:00:00 -0500",Santoli: We've broken the theme that FANG has to be a market leader,0
2063,NFLX,"Mon, 28 Jan 2019 19:00:00 -0500",Santoli: We've broken the theme that FANG has to be a market leader,0
2064,AAPL,"Mon, 28 Jan 2019 19:00:00 -0500",Why Apple Lags Behind Samsung And Xiaomi In India,0
2065,FB,"Sun, 27 Jan 2019 19:00:00 -0500",Facebook under fire for reports it will combine all its messaging services,0
2066,AAPL,"Sun, 27 Jan 2019 19:00:00 -0500","Focus on old tech stocks rather than new, two strategists agree",0
2067,AMZN,"Sun, 27 Jan 2019 19:00:00 -0500","Focus on old tech stocks rather than new, two strategists agree",0
2068,FB,"Sun, 27 Jan 2019 19:00:00 -0500","Focus on old tech stocks rather than new, two strategists agree",0
2069,NFLX,"Sun, 27 Jan 2019 19:00:00 -0500","Focus on old tech stocks rather than new, two strategists agree",0
2070,FB,"Sun, 27 Jan 2019 19:00:00 -0500","Why Facebook is integrating WhatsApp, Instagram and Messenger",0
2071,NVDA,"Sun, 27 Jan 2019 19:00:00 -0500",Chip stocks get wrecked on Nvidia warnings,0
2072,AAPL,"Sun, 27 Jan 2019 19:00:00 -0500",Apple may be working on a game subscription service | Engadget Today,0
2073,NVDA,"Sun, 27 Jan 2019 19:00:00 -0500","Poor earnings is a global economy situation, says Boston Private Wealth CIO",0
2074,NVDA,"Sun, 27 Jan 2019 19:00:00 -0500","Nvidia remains solid long-term, says says analyst",0
2075,TSLA,"Sun, 27 Jan 2019 19:00:00 -0500",Saudi Arabia slashes exposure to Tesla with hedging deal,0
2076,NVDA,"Sun, 27 Jan 2019 19:00:00 -0500","Where the options market says Twitter may be headed. Plus, the trade on Yum China",0
2077,AAPL,"Sun, 27 Jan 2019 19:00:00 -0500","Need something really ugly out of Apple or China for stock to dip further, says Tom Forte",0
2078,MSFT,"Sun, 27 Jan 2019 19:00:00 -0500",Technician lays out what you should buy and sell heading into earnings,0
2079,AAPL,"Sun, 27 Jan 2019 19:00:00 -0500",Earnings disasters wreaking havoc on this market and it could just be beginning,0
2080,NVDA,"Sun, 27 Jan 2019 19:00:00 -0500",Earnings disasters wreaking havoc on this market and it could just be beginning,0
2081,AMZN,"Sun, 27 Jan 2019 19:00:00 -0500",Amazon's Jeff Bezos donated a small fraction of his $160B fortune,0
2082,MSFT,"Sun, 27 Jan 2019 19:00:00 -0500",Amazon's Jeff Bezos donated a small fraction of his $160B fortune,0
2083,NVDA,"Sun, 27 Jan 2019 19:00:00 -0500",Earnings Armageddon: 7 Trades,0
2084,AAPL,"Sun, 27 Jan 2019 19:00:00 -0500",Jim Cramer's Thoughts on Caterpillar's Quarter and Nvidia,0
2085,NVDA,"Sun, 27 Jan 2019 19:00:00 -0500",Jim Cramer's Thoughts on Caterpillar's Quarter and Nvidia,0
2086,NVDA,"Sun, 27 Jan 2019 19:00:00 -0500","Why Boeing Is a Strong Buy Stock and News from CAT, NVDA, & VALE | Free Lunch | 1/28/19",0
2087,MSFT,"Sun, 27 Jan 2019 19:00:00 -0500","Earnings trends are starting to weaken, says strategist",0
2088,NVDA,"Sun, 27 Jan 2019 19:00:00 -0500","Earnings trends are starting to weaken, says strategist",0
2089,NVDA,"Sun, 27 Jan 2019 19:00:00 -0500",ETF Spotlight: Semiconductor ETFs struggle on Nvidia guidance,0
2090,FB,"Sun, 27 Jan 2019 19:00:00 -0500","Kara Swisher on Zuckerberg op-ed: If you're going to write something, write something substantive",0
2091,NVDA,"Sun, 27 Jan 2019 19:00:00 -0500","Nvidia's long-term strength hasn't changed despite weak Q4, says analyst",0
2092,NVDA,"Sun, 27 Jan 2019 19:00:00 -0500","Stocks tumble on Caterpillar earnings miss, Nvidia warning; Boeing near buy point",0
2093,NVDA,"Sun, 27 Jan 2019 19:00:00 -0500",Nvidia lowers revenue guidance weeks ahead of earnings report,0
2094,AAPL,"Sun, 27 Jan 2019 19:00:00 -0500",Why Greycroft's Alan Patricof is concerned about the tech industry,0
2095,AMZN,"Sun, 27 Jan 2019 19:00:00 -0500",Why Greycroft's Alan Patricof is concerned about the tech industry,0
2096,FB,"Sun, 27 Jan 2019 19:00:00 -0500",Why Greycroft's Alan Patricof is concerned about the tech industry,0
2097,GOOG,"Sun, 27 Jan 2019 19:00:00 -0500",Why Greycroft's Alan Patricof is concerned about the tech industry,0
2098,NFLX,"Sun, 27 Jan 2019 19:00:00 -0500",Why Greycroft's Alan Patricof is concerned about the tech industry,0
2099,NVDA,"Sun, 27 Jan 2019 19:00:00 -0500","Fed meeting, China trade talks and busy earnings week among key market catalysts",0
2100,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500","Bezos, National Enquirer story raises cybersecurity questions",0
2101,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500",Federal prosecutors to review National Enquirer's conduct regarding Bezos,0
2102,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500",Amazon reconsidering HQ2 move to Queens,0
2103,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500","Amazon CEO Jeff Bezos accuses National Enquirer, AMI of blackmail",0
2104,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500",Amazon board should be concerned about leadership succession,0
2105,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500",Amazon reconsidering New York headquarters site: WaPo,0
2106,NFLX,"Thu, 07 Feb 2019 19:00:00 -0500",Netflix pays $10 million for Alexandria Ocasia-Cortez film,0
2107,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500",Amazon investors should be more concerned over divorce,0
2108,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500",Jeff Bezos in 1999 on Amazon's plans before the Dotcom crash,0
2109,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500",NY Governor Cuomo stands by incentive package for Amazon's HQ2,0
2110,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500",Jeff Bezos accuses National Inquirer of blackmail,0
2111,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500","If Bezos pursues case against AMI, it could be really bad for AMI",0
2112,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500",NY Gov. Cuomo: Amazon project will bring NY into tech economy,0
2113,AAPL,"Thu, 07 Feb 2019 19:00:00 -0500",Final trades: Apple,0
2114,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500",Bezos scandal has all the elements of something that needs to be investigated,0
2115,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500",Amazon reconsidering New York headquarters after local opposition,0
2116,AAPL,"Thu, 07 Feb 2019 19:00:00 -0500",Apple cracks down on apps caught screen recording,0
2117,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500",Jim Cramer on Amazon (Jeff Bezos),0
2118,AAPL,"Thu, 07 Feb 2019 19:00:00 -0500",Tech stocks falling into a bear market,0
2119,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500",Tech stocks falling into a bear market,0
2120,FB,"Thu, 07 Feb 2019 19:00:00 -0500",Tech stocks falling into a bear market,0
2121,GOOG,"Thu, 07 Feb 2019 19:00:00 -0500",Tech stocks falling into a bear market,0
2122,NFLX,"Thu, 07 Feb 2019 19:00:00 -0500",Tech stocks falling into a bear market,0
2123,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500",MARKET UPDATE: Amazon Falls,0
2124,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500",AMI responds to Bezos allegations of blackmail,0
2125,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500",Jeff Bezos accuses National Enquirer of attempted blackmail,0
2126,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500","Don't sell Amazon shares over Bezos-Enquirer story, says Jim Cramer",0
2127,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500",Bezos accuses National Enquirer of blackmail over photos,0
2128,FB,"Thu, 07 Feb 2019 19:00:00 -0500",Facebook user numbers decline as GDPR regulation weighs,0
2129,AMZN,"Thu, 07 Feb 2019 19:00:00 -0500",What Amazon shareholders should know about the Bezos-Enquirer story,0
2130,MSFT,"Wed, 06 Feb 2019 19:00:00 -0500",Why Microsoft opened its wallet for Seattle housing,0
2131,AMZN,"Wed, 06 Feb 2019 19:00:00 -0500",Amazon CEO Jeff Bezos accuses National Enquirer of blackmail,0
2132,AAPL,"Wed, 06 Feb 2019 19:00:00 -0500","The iPhone X is back, but is it worth the money?",0
2133,AMZN,"Wed, 06 Feb 2019 19:00:00 -0500",Aurora CEO predicts Amazon delf-driving cars will deliver goods,0
2134,TSLA,"Wed, 06 Feb 2019 19:00:00 -0500","Former Tesla CEO, Martin Eberhard on electric vehicle growth",0
2135,TSLA,"Wed, 06 Feb 2019 19:00:00 -0500","Final Trades: ""shorting Tesla""",0
2136,GOOG,"Wed, 06 Feb 2019 19:00:00 -0500",NYPD wants Waze users to stop marking DUI check-points,0
2137,AAPL,"Wed, 06 Feb 2019 19:00:00 -0500",The tech stock sell-off: FAANG,0
2138,AMZN,"Wed, 06 Feb 2019 19:00:00 -0500",The tech stock sell-off: FAANG,0
2139,FB,"Wed, 06 Feb 2019 19:00:00 -0500",The tech stock sell-off: FAANG,0
2140,GOOG,"Wed, 06 Feb 2019 19:00:00 -0500",The tech stock sell-off: FAANG,0
2141,NFLX,"Wed, 06 Feb 2019 19:00:00 -0500",The tech stock sell-off: FAANG,0
2142,FB,"Wed, 06 Feb 2019 19:00:00 -0500",Germany orders Facebook to stop collecting user data,0
2143,FB,"Wed, 06 Feb 2019 19:00:00 -0500",Facebook's Data Policy challenged by german regulator,0
2144,TSLA,"Wed, 06 Feb 2019 19:00:00 -0500",What Tesla fans should know about the new roadster,0
2145,TSLA,"Wed, 06 Feb 2019 19:00:00 -0500",Tesla delivering 3S models in Europe,0
2146,FB,"Wed, 06 Feb 2019 19:00:00 -0500",Facebook ordered to change Data Policy by german regulator,0
2147,AMZN,"Tue, 05 Feb 2019 19:00:00 -0500",Bloomberg slams Amazon’s HQ2 tax deal with NYC,0
2148,AAPL,"Tue, 05 Feb 2019 19:00:00 -0500",Why Spotify Is Betting Big on Podcasts in Battle Against Apple,0
2149,NVDA,"Tue, 05 Feb 2019 19:00:00 -0500",Video games getting crushed? Buy Nvidia & Advanced Micro Devices,0
2150,MSFT,"Tue, 05 Feb 2019 19:00:00 -0500","Video game stocks have tanked, but one trader says the move could be overdone",0
2151,NVDA,"Tue, 05 Feb 2019 19:00:00 -0500",Nvidia's rally a good sign for chip stocks,0
2152,AAPL,"Tue, 05 Feb 2019 19:00:00 -0500",Apple retail chief's departure shakes up leadership structure,0
2153,AAPL,"Tue, 05 Feb 2019 19:00:00 -0500",Apple Names New Retail Chief as IPhone Era Wanes,0
2154,GOOG,"Tue, 05 Feb 2019 19:00:00 -0500",Google Chrome extension to check passwords for theft,0
2155,AAPL,"Tue, 05 Feb 2019 19:00:00 -0500",Apple's Deirdre O'Brien named SVP of Retail and People,0
2156,TSLA,"Tue, 05 Feb 2019 19:00:00 -0500",Tesla drops prices again on the Model 3,0
2157,AAPL,"Tue, 05 Feb 2019 19:00:00 -0500","Jim Cramer on Apple, Inc.",0
2158,AMZN,"Thu, 14 Feb 2019 19:00:00 -0500","Amazon's big news week, Facebook & the FTC, Retail Earnings and more...",0
2159,FB,"Thu, 14 Feb 2019 19:00:00 -0500","Amazon's big news week, Facebook & the FTC, Retail Earnings and more...",0
2160,AMZN,"Thu, 14 Feb 2019 19:00:00 -0500",Ocasio-Cortez celebrates Amazon HQ2 decision,0
2161,AMZN,"Thu, 14 Feb 2019 19:00:00 -0500",SurveyMonkey CEO on Amazon's NYC exit and Facebook,0
2162,FB,"Thu, 14 Feb 2019 19:00:00 -0500",SurveyMonkey CEO on Amazon's NYC exit and Facebook,0
2163,FB,"Thu, 14 Feb 2019 19:00:00 -0500",Why Facebook is facing a multi-billion Dollar U.S. fine,0
2164,AMZN,"Thu, 14 Feb 2019 19:00:00 -0500","We have a healthy retail consumer, says Steve Sadove",0
2165,AMZN,"Thu, 14 Feb 2019 19:00:00 -0500",Logistical nightmare for shipping as Amazon steps into the game,0
2166,AAPL,"Thu, 14 Feb 2019 19:00:00 -0500","Warren Buffett's Berkshire Hathaway portfolio dumps Oracle, trims Apple",0
2167,AMZN,"Thu, 14 Feb 2019 19:00:00 -0500","How Amazon's decision impacts future talks between companies, governments",0
2168,GOOG,"Thu, 14 Feb 2019 19:00:00 -0500",Google to build $1B campus in New York CIty,0
2169,AAPL,"Thu, 14 Feb 2019 19:00:00 -0500",Tech Giants & Data Protection: Should They Self-Regulate?,0
2170,AMZN,"Thu, 14 Feb 2019 19:00:00 -0500",Tech Giants & Data Protection: Should They Self-Regulate?,0
2171,FB,"Thu, 14 Feb 2019 19:00:00 -0500",Tech Giants & Data Protection: Should They Self-Regulate?,0
2172,GOOG,"Thu, 14 Feb 2019 19:00:00 -0500",Tech Giants & Data Protection: Should They Self-Regulate?,0
2173,MSFT,"Thu, 14 Feb 2019 19:00:00 -0500",Tech Giants & Data Protection: Should They Self-Regulate?,0
2174,AMZN,"Thu, 14 Feb 2019 19:00:00 -0500",Amazon gets subsidies because it's a gold mine for citizens,0
2175,AMZN,"Thu, 14 Feb 2019 19:00:00 -0500",Two local New York politicians debate Amazon's decision to cancel its NYC HQ,0
2176,AMZN,"Thu, 14 Feb 2019 19:00:00 -0500","Amazon ends plans for HQ2 in NYC, what does that mean for tech in the city?",0
2177,AMZN,"Thu, 14 Feb 2019 19:00:00 -0500",Why SpaceX and Blue Origin are competing with China,0
2178,TSLA,"Thu, 14 Feb 2019 19:00:00 -0500",Why SpaceX and Blue Origin are competing with China,0
2179,AMZN,"Thu, 14 Feb 2019 19:00:00 -0500","Amazon pulls out of NYC HQ2, 25K jobs to be spread across company",0
2180,AMZN,"Thu, 14 Feb 2019 19:00:00 -0500",Jim Cramer on Amazon (HQ2),0
2181,AAPL,"Thu, 14 Feb 2019 19:00:00 -0500",Apple’s biggest mistake was not buying Netflix,0
